City,Airport,IATA,ICAO,Date,Arrivals,Departures
Архангельск,Талаги,ARH,ULAA,2021-01-19,9,9
Архангельск,Талаги,ARH,ULAA,2021-01-18,9,9
Архангельск,Талаги,ARH,ULAA,2021-01-17,9,9
Архангельск,Талаги,ARH,ULAA,2021-01-16,10,9
Архангельск,Талаги,ARH,ULAA,2021-01-15,10,9
Архангельск,Талаги,ARH,ULAA,2021-01-14,10,10
Архангельск,Талаги,ARH,ULAA,2021-01-13,11,10
Архангельск,Талаги,ARH,ULAA,2021-01-12,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-11,12,11
Архангельск,Талаги,ARH,ULAA,2021-01-10,12,11
Архангельск,Талаги,ARH,ULAA,2021-01-09,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-08,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-07,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-06,10,10
Архангельск,Талаги,ARH,ULAA,2021-01-05,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-04,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-03,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-02,11,11
Архангельск,Талаги,ARH,ULAA,2021-01-01,10,11
Архангельск,Талаги,ARH,ULAA,2020-12-31,11,11
Архангельск,Талаги,ARH,ULAA,2020-12-30,11,11
Архангельск,Талаги,ARH,ULAA,2020-12-29,10,11
Архангельск,Талаги,ARH,ULAA,2020-12-28,10,10
Архангельск,Талаги,ARH,ULAA,2020-12-27,10,10
Архангельск,Талаги,ARH,ULAA,2020-12-26,9,9
Архангельск,Талаги,ARH,ULAA,2020-12-25,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-24,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-23,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-22,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-21,8,7
Архангельск,Талаги,ARH,ULAA,2020-12-20,7,7
Архангельск,Талаги,ARH,ULAA,2020-12-19,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-18,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-17,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-16,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-15,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-14,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-13,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-12,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-11,7,7
Архангельск,Талаги,ARH,ULAA,2020-12-10,7,7
Архангельск,Талаги,ARH,ULAA,2020-12-09,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-08,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-07,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-06,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-05,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-04,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-03,8,8
Архангельск,Талаги,ARH,ULAA,2020-12-02,7,8
Архангельск,Талаги,ARH,ULAA,2020-12-01,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-30,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-29,7,7
Архангельск,Талаги,ARH,ULAA,2020-11-28,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-27,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-26,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-25,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-24,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-23,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-22,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-21,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-20,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-19,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-18,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-17,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-16,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-15,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-14,8,9
Архангельск,Талаги,ARH,ULAA,2020-11-13,8,9
Архангельск,Талаги,ARH,ULAA,2020-11-12,8,9
Архангельск,Талаги,ARH,ULAA,2020-11-11,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-10,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-09,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-08,8,8
Архангельск,Талаги,ARH,ULAA,2020-11-07,8,9
Архангельск,Талаги,ARH,ULAA,2020-11-06,9,9
Архангельск,Талаги,ARH,ULAA,2020-11-05,9,9
Архангельск,Талаги,ARH,ULAA,2020-11-04,9,10
Архангельск,Талаги,ARH,ULAA,2020-11-03,10,10
Архангельск,Талаги,ARH,ULAA,2020-11-02,10,10
Архангельск,Талаги,ARH,ULAA,2020-11-01,10,10
Архангельск,Талаги,ARH,ULAA,2020-10-31,10,10
Архангельск,Талаги,ARH,ULAA,2020-10-30,10,10
Архангельск,Талаги,ARH,ULAA,2020-10-29,11,11
Архангельск,Талаги,ARH,ULAA,2020-10-28,11,11
Архангельск,Талаги,ARH,ULAA,2020-10-27,11,11
Архангельск,Талаги,ARH,ULAA,2020-10-26,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-25,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-24,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-23,12,10
Архангельск,Талаги,ARH,ULAA,2020-10-22,11,10
Архангельск,Талаги,ARH,ULAA,2020-10-21,11,10
Архангельск,Талаги,ARH,ULAA,2020-10-20,11,10
Архангельск,Талаги,ARH,ULAA,2020-10-19,11,10
Архангельск,Талаги,ARH,ULAA,2020-10-18,10,10
Архангельск,Талаги,ARH,ULAA,2020-10-17,10,10
Архангельск,Талаги,ARH,ULAA,2020-10-16,11,11
Архангельск,Талаги,ARH,ULAA,2020-10-15,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-14,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-13,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-12,12,11
Архангельск,Талаги,ARH,ULAA,2020-10-11,12,12
Архангельск,Талаги,ARH,ULAA,2020-10-10,12,12
Архангельск,Талаги,ARH,ULAA,2020-10-09,12,12
Архангельск,Талаги,ARH,ULAA,2020-10-08,11,11
Архангельск,Талаги,ARH,ULAA,2020-10-07,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-06,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-05,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-04,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-03,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-02,10,11
Архангельск,Талаги,ARH,ULAA,2020-10-01,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-30,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-29,12,12
Архангельск,Талаги,ARH,ULAA,2020-09-28,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-27,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-26,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-25,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-24,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-23,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-22,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-21,12,12
Архангельск,Талаги,ARH,ULAA,2020-09-20,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-19,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-18,11,12
Архангельск,Талаги,ARH,ULAA,2020-09-17,12,12
Архангельск,Талаги,ARH,ULAA,2020-09-16,12,13
Архангельск,Талаги,ARH,ULAA,2020-09-15,12,12
Архангельск,Талаги,ARH,ULAA,2020-09-14,12,13
Архангельск,Талаги,ARH,ULAA,2020-09-13,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-12,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-11,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-10,13,14
Архангельск,Талаги,ARH,ULAA,2020-09-09,14,14
Архангельск,Талаги,ARH,ULAA,2020-09-08,14,14
Архангельск,Талаги,ARH,ULAA,2020-09-07,13,14
Архангельск,Талаги,ARH,ULAA,2020-09-06,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-05,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-04,13,13
Архангельск,Талаги,ARH,ULAA,2020-09-03,13,12
Архангельск,Талаги,ARH,ULAA,2020-09-02,12,12
Архангельск,Талаги,ARH,ULAA,2020-09-01,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-31,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-30,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-29,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-28,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-27,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-26,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-25,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-24,12,11
Архангельск,Талаги,ARH,ULAA,2020-08-23,12,11
Архангельск,Талаги,ARH,ULAA,2020-08-22,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-21,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-20,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-19,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-18,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-17,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-16,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-15,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-14,12,12
Архангельск,Талаги,ARH,ULAA,2020-08-13,11,12
Архангельск,Талаги,ARH,ULAA,2020-08-12,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-11,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-10,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-09,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-08,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-07,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-06,11,10
Архангельск,Талаги,ARH,ULAA,2020-08-05,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-04,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-03,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-02,11,11
Архангельск,Талаги,ARH,ULAA,2020-08-01,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-31,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-30,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-29,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-28,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-27,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-26,11,11
Архангельск,Талаги,ARH,ULAA,2020-07-25,10,10
Архангельск,Талаги,ARH,ULAA,2020-07-24,10,10
Архангельск,Талаги,ARH,ULAA,2020-07-23,10,10
Архангельск,Талаги,ARH,ULAA,2020-07-22,9,9
Архангельск,Талаги,ARH,ULAA,2020-07-21,9,9
Архангельск,Талаги,ARH,ULAA,2020-07-20,9,9
Архангельск,Талаги,ARH,ULAA,2020-07-19,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-18,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-17,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-16,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-15,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-14,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-13,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-12,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-11,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-10,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-09,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-08,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-07,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-06,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-05,8,9
Архангельск,Талаги,ARH,ULAA,2020-07-04,8,9
Архангельск,Талаги,ARH,ULAA,2020-07-03,8,9
Архангельск,Талаги,ARH,ULAA,2020-07-02,8,8
Архангельск,Талаги,ARH,ULAA,2020-07-01,8,8
Архангельск,Талаги,ARH,ULAA,2020-06-30,7,7
Архангельск,Талаги,ARH,ULAA,2020-06-29,7,7
Архангельск,Талаги,ARH,ULAA,2020-06-28,7,7
Архангельск,Талаги,ARH,ULAA,2020-06-27,6,7
Архангельск,Талаги,ARH,ULAA,2020-06-26,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-25,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-24,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-23,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-22,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-21,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-20,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-19,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-18,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-17,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-16,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-15,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-14,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-13,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-12,6,5
Архангельск,Талаги,ARH,ULAA,2020-06-11,5,6
Архангельск,Талаги,ARH,ULAA,2020-06-10,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-09,5,6
Архангельск,Талаги,ARH,ULAA,2020-06-08,6,6
Архангельск,Талаги,ARH,ULAA,2020-06-07,5,6
Архангельск,Талаги,ARH,ULAA,2020-06-06,5,6
Архангельск,Талаги,ARH,ULAA,2020-06-05,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-04,5,5
Архангельск,Талаги,ARH,ULAA,2020-06-03,4,5
Архангельск,Талаги,ARH,ULAA,2020-06-02,4,5
Архангельск,Талаги,ARH,ULAA,2020-06-01,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-31,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-30,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-29,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-28,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-27,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-26,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-25,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-24,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-23,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-22,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-21,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-20,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-19,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-18,4,4
Архангельск,Талаги,ARH,ULAA,2020-05-17,3,4
Архангельск,Талаги,ARH,ULAA,2020-05-16,3,3
Архангельск,Талаги,ARH,ULAA,2020-05-15,3,3
Архангельск,Талаги,ARH,ULAA,2020-05-14,3,3
Архангельск,Талаги,ARH,ULAA,2020-05-13,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-12,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-11,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-10,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-09,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-08,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-07,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-06,2,3
Архангельск,Талаги,ARH,ULAA,2020-05-05,3,3
Архангельск,Талаги,ARH,ULAA,2020-05-04,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-03,2,2
Архангельск,Талаги,ARH,ULAA,2020-05-02,2,3
Архангельск,Талаги,ARH,ULAA,2020-05-01,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-30,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-29,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-28,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-27,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-26,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-25,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-24,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-23,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-22,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-21,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-20,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-19,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-18,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-17,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-16,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-15,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-14,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-13,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-12,2,2
Архангельск,Талаги,ARH,ULAA,2020-04-11,3,3
Архангельск,Талаги,ARH,ULAA,2020-04-10,3,3
Архангельск,Талаги,ARH,ULAA,2020-04-09,3,3
Архангельск,Талаги,ARH,ULAA,2020-04-08,4,4
Архангельск,Талаги,ARH,ULAA,2020-04-07,4,4
Архангельск,Талаги,ARH,ULAA,2020-04-06,5,5
Архангельск,Талаги,ARH,ULAA,2020-04-05,6,5
Архангельск,Талаги,ARH,ULAA,2020-04-04,6,6
Архангельск,Талаги,ARH,ULAA,2020-04-03,8,7
Архангельск,Талаги,ARH,ULAA,2020-04-02,9,8
Архангельск,Талаги,ARH,ULAA,2020-04-01,9,9
Архангельск,Талаги,ARH,ULAA,2020-03-31,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-30,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-29,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-28,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-27,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-26,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-25,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-24,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-23,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-22,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-21,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-20,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-19,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-18,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-17,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-16,10,10
Архангельск,Талаги,ARH,ULAA,2020-03-15,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-14,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-13,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-12,12,12
Архангельск,Талаги,ARH,ULAA,2020-03-11,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-10,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-09,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-08,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-07,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-06,12,11
Архангельск,Талаги,ARH,ULAA,2020-03-05,11,10
Архангельск,Талаги,ARH,ULAA,2020-03-04,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-03,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-02,11,11
Архангельск,Талаги,ARH,ULAA,2020-03-01,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-29,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-28,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-27,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-26,12,12
Архангельск,Талаги,ARH,ULAA,2020-02-25,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-24,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-23,11,11
Архангельск,Талаги,ARH,ULAA,2020-02-22,11,10
Архангельск,Талаги,ARH,ULAA,2020-02-21,11,10
Архангельск,Талаги,ARH,ULAA,2020-02-20,10,10
Архангельск,Талаги,ARH,ULAA,2020-02-19,10,10
Архангельск,Талаги,ARH,ULAA,2020-02-18,10,10
Архангельск,Талаги,ARH,ULAA,2020-02-17,10,10
Архангельск,Талаги,ARH,ULAA,2020-02-16,9,10
Архангельск,Талаги,ARH,ULAA,2020-02-15,9,10
Архангельск,Талаги,ARH,ULAA,2020-02-14,9,10
Архангельск,Талаги,ARH,ULAA,2020-02-13,9,9
Архангельск,Талаги,ARH,ULAA,2020-02-12,9,9
Архангельск,Талаги,ARH,ULAA,2020-02-11,10,9
